Root Cold,Shoot Cold	AT1G56300	250	-42.6954894265	AT1G01140,AT1G01230,AT1G01470,AT1G01500,AT1G01560,AT1G01650,AT1G02270,AT1G02310,AT1G02330,AT1G02660,AT1G03250,AT1G03530,AT1G03730,AT1G03740,AT1G03905,AT1G04860,AT1G06460,AT1G06770,AT1G06780,AT1G07360,AT1G07430,AT1G08900,AT1G08920,AT1G08930,AT1G08940,AT1G09070,AT1G09350,AT1G09950,AT1G10090,AT1G10410,AT1G10430,AT1G10580,AT1G10760,AT1G10770,AT1G11210,AT1G11390,AT1G11960,AT1G12710,AT1G13270,AT1G13930,AT1G14530,AT1G14580,AT1G14680,AT1G14685,AT1G14720,AT1G15010,AT1G16850,AT1G16860,AT1G17130,AT1G17665,AT1G18150,AT1G18390,AT1G18850,AT1G18900,AT1G19110,AT1G19180,AT1G19200,AT1G19270,AT1G19370,AT1G19410,AT1G20100,AT1G20440,AT1G20450,AT1G20693,AT1G20696,AT1G20920,AT1G21080,AT1G21380,AT1G21660,AT1G21670,AT1G21790,AT1G22180,AT1G22570,AT1G22770,AT1G24170,AT1G25370,AT1G26450,AT1G27200,AT1G27630,AT1G27760,AT1G27910,AT1G27930,AT1G28050,AT1G28060,AT1G29390,AT1G29395,AT1G29470,AT1G30360,AT1G30620,AT1G30640,AT1G31850,AT1G32860,AT1G32870,AT1G33600,AT1G34190,AT1G34220,AT1G34260,AT1G43620,AT1G43860,AT1G43890,AT1G46768,AT1G47710,AT1G48100,AT1G48370,AT1G49450,AT1G49650,AT1G49720,AT1G51090,AT1G51600,AT1G52280,AT1G53035,AT1G53430,AT1G53440,AT1G53500,AT1G53910,AT1G53920,AT1G54410,AT1G54570,AT1G54830,AT1G55500,AT1G56060,AT1G56300,AT1G56600,AT1G56660,AT1G58360,AT1G59820,AT1G59870,AT1G60190,AT1G61360,AT1G61380,AT1G61640,AT1G62320,AT1G62710,AT1G63090,AT1G63830,AT1G64280,AT1G64890,AT1G66880,AT1G67310,AT1G67850,AT1G67970,AT1G68050,AT1G68470,AT1G68500,AT1G69250,AT1G69295,AT1G69640,AT1G69830,AT1G69870,AT1G70420,AT1G70900,AT1G71000,AT1G71040,AT1G71697,AT1G71710,AT1G71750,AT1G71950,AT1G72700,AT1G73030,AT1G73480,AT1G73760,AT1G74750,AT1G75180,AT1G75370,AT1G75860,AT1G76160,AT1G76180,AT1G76270,AT1G76360,AT1G76580,AT1G76590,AT1G77180,AT1G77220,AT1G77250,AT1G77680,AT1G77830,AT1G77850,AT1G78070,AT1G78240,AT1G78310,AT1G78420,AT1G78440,AT1G78610,AT1G80110,AT1G80130,AT2G01150,AT2G01170,AT2G02070,AT2G02120,AT2G02230,AT2G02860,AT2G03760,AT2G03820,AT2G05810,AT2G06530,AT2G07687,AT2G12550,AT2G15320,AT2G15970,AT2G16340,AT2G16700,AT2G16710,AT2G16890,AT2G16990,AT2G17280,AT2G17290,AT2G17660,AT2G17840,AT2G18350,AT2G18890,AT2G18915,AT2G19440,AT2G19450,AT2G19710,AT2G20370,AT2G20680,AT2G21130,AT2G21180,AT2G21430,AT2G21620,AT2G21660,AT2G22010,AT2G22080,AT2G22190,AT2G22400,AT2G22450,AT2G22500,AT2G22590,AT2G22860,AT2G23120,AT2G23340,AT2G23760,AT2G23910,AT2G24050,AT2G24100,AT2G24240,AT2G24500,AT2G24560,AT2G25620,AT2G25625,AT2G25730,AT2G25930,AT2G27150,AT2G27200,AT2G27260,AT2G27500,AT2G28550,AT2G28900,AT2G28930,AT2G29700,AT2G30250,AT2G31010,AT2G31360,AT2G31380,AT2G31990,AT2G32210,AT2G33830,AT2G34090,AT2G34650,AT2G34720,AT2G34790,AT2G34850,AT2G34930,AT2G35510,AT2G35650,AT2G36270,AT2G36320,AT2G36390,AT2G36410,AT2G37110,AT2G37360,AT2G37520,AT2G37570,AT2G37580,AT2G38000,AT2G38465,AT2G39840,AT2G40080,AT2G40090,AT2G40130,AT2G40140,AT2G40780,AT2G40880,AT2G40930,AT2G42150,AT2G42520,AT2G42530,AT2G42540,AT2G43430,AT2G43500,AT2G44200,AT2G44490,AT2G44800,AT2G45560,AT2G45660,AT2G45820,AT2G46170,AT2G46340,AT2G46620,AT2G46830,AT2G47330,AT2G47840,AT2G47890,AT2G47970,AT2G47990,AT3G01150,AT3G01540,AT3G02250,AT3G02750,AT3G02990,AT3G03050,AT3G03170,AT3G03440,AT3G03640,AT3G04010,AT3G04060,AT3G04470,AT3G05220,AT3G05500,AT3G05580,AT3G05660,AT3G05880,AT3G06035,AT3G06500,AT3G06620,AT3G06890,AT3G07080,AT3G07360,AT3G07650,AT3G07780,AT3G07790,AT3G08710,AT3G08720,AT3G08760,AT3G09540,AT3G09760,AT3G10300,AT3G11020,AT3G12320,AT3G12510,AT3G12980,AT3G13150,AT3G13225,AT3G13330,AT3G13350,AT3G13380,AT3G13670,AT3G14050,AT3G14690,AT3G14890,AT3G15210,AT3G15730,AT3G16560,AT3G16785,AT3G16800,AT3G17130,AT3G17800,AT3G18440,AT3G18830,AT3G19240,AT3G19340,AT3G19553,AT3G19840,AT3G19910,AT3G19960,AT3G20500,AT3G20720,AT3G20810,AT3G21560,AT3G21650,AT3G22260,AT3G22370,AT3G22380,AT3G22840,AT3G22910,AT3G23280,AT3G23810,AT3G23820,AT3G24520,AT3G24840,AT3G25140,AT3G25260,AT3G27210,AT3G27290,AT3G27300,AT3G27380,AT3G27880,AT3G29360,AT3G43270,AT3G45260,AT3G45600,AT3G46290,AT3G46930,AT3G47080,AT3G47420,AT3G47550,AT3G47620,AT3G47860,AT3G48070,AT3G48510,AT3G48520,AT3G49220,AT3G49990,AT3G50260,AT3G50380,AT3G50760,AT3G50970,AT3G51550,AT3G51895,AT3G52190,AT3G52430,AT3G52740,AT3G52870,AT3G53260,AT3G53460,AT3G53620,AT3G53990,AT3G55430,AT3G55450,AT3G55580,AT3G55610,AT3G55760,AT3G56170,AT3G56680,AT3G57090,AT3G57120,AT3G57130,AT3G57340,AT3G57760,AT3G58530,AT3G58570,AT3G58790,AT3G59350,AT3G59800,AT3G59820,AT3G60190,AT3G60980,AT3G61260,AT3G61580,AT3G61640,AT3G62220,AT3G62690,AT3G62700,AT3G63070,AT3G63400,AT4G01320,AT4G01550,AT4G01575,AT4G01870,AT4G02350,AT4G02550,AT4G02570,AT4G02710,AT4G02880,AT4G03180,AT4G03430,AT4G04330,AT4G04770,AT4G04860,AT4G04940,AT4G05050,AT4G05150,AT4G05410,AT4G08500,AT4G09150,AT4G09570,AT4G11600,AT4G11920,AT4G12000,AT4G12070,AT4G12430,AT4G13990,AT4G14230,AT4G14365,AT4G14690,AT4G15130,AT4G15420,AT4G15470,AT4G15910,AT4G16146,AT4G16500,AT4G17090,AT4G17230,AT4G17550,AT4G18010,AT4G18070,AT4G18240,AT4G18270,AT4G18280,AT4G18390,AT4G18700,AT4G19120,AT4G19140,AT4G19200,AT4G19960,AT4G20830,AT4G20880,AT4G20890,AT4G21560,AT4G22270,AT4G22590,AT4G23450,AT4G23630,AT4G23910,AT4G23920,AT4G24160,AT4G24200,AT4G24220,AT4G24960,AT4G24990,AT4G25210,AT4G25500,AT4G25520,AT4G25610,AT4G25650,AT4G26670,AT4G26750,AT4G27410,AT4G27520,AT4G27620,AT4G27650,AT4G27720,AT4G27940,AT4G27970,AT4G28140,AT4G28150,AT4G28320,AT4G28703,AT4G29190,AT4G29440,AT4G29510,AT4G29840,AT4G30210,AT4G30650,AT4G30830,AT4G30935,AT4G31140,AT4G31790,AT4G32190,AT4G33920,AT4G33980,AT4G33985,AT4G34120,AT4G34740,AT4G35110,AT4G35310,AT4G35320,AT4G35480,AT4G35500,AT4G35860,AT4G35985,AT4G36010,AT4G36110,AT4G36500,AT4G36920,AT4G37320,AT4G37640,AT4G37760,AT4G38400,AT4G38580,AT4G39070,AT4G39090,AT4G39270,AT4G39830,AT5G01410,AT5G01520,AT5G01750,AT5G01850,AT5G02860,AT5G03210,AT5G04170,AT5G04250,AT5G04340,AT5G04540,AT5G04550,AT5G05190,AT5G05410,AT5G06110,AT5G06600,AT5G06700,AT5G07070,AT5G07290,AT5G07440,AT5G07840,AT5G07920,AT5G08000,AT5G08410,AT5G08500,AT5G09440,AT5G09870,AT5G09880,AT5G10630,AT5G10790,AT5G11110,AT5G11150,AT5G11420,AT5G11650,AT5G12010,AT5G12140,AT5G13160,AT5G13200,AT5G14270,AT5G14550,AT5G14570,AT5G14860,AT5G15470,AT5G15640,AT5G16010,AT5G16040,AT5G16380,AT5G16830,AT5G16910,AT5G17030,AT5G17050,AT5G17210,AT5G17760,AT5G17850,AT5G17860,AT5G18400,AT5G19070,AT5G19875,AT5G20160,AT5G20600,AT5G20730,AT5G20790,AT5G20910,AT5G22450,AT5G23150,AT5G23240,AT5G23720,AT5G24470,AT5G24570,AT5G24590,AT5G24810,AT5G25110,AT5G26340,AT5G27280,AT5G35735,AT5G35910,AT5G37260,AT5G37440,AT5G38560,AT5G38720,AT5G39410,AT5G39760,AT5G39785,AT5G40390,AT5G40540,AT5G40880,AT5G41460,AT5G41610,AT5G41810,AT5G42050,AT5G42520,AT5G42570,AT5G42900,AT5G44110,AT5G44260,AT5G44290,AT5G44670,AT5G45280,AT5G45750,AT5G46330,AT5G46520,AT5G46710,AT5G47020,AT5G47060,AT5G47120,AT5G47410,AT5G47880,AT5G48250,AT5G48380,AT5G48540,AT5G49480,AT5G49900,AT5G49930,AT5G50720,AT5G51050,AT5G51130,AT5G51180,AT5G51260,AT5G51570,AT5G51710,AT5G51830,AT5G52310,AT5G52580,AT5G52660,AT5G52820,AT5G53000,AT5G53590,AT5G54470,AT5G54930,AT5G55180,AT5G55700,AT5G55960,AT5G55990,AT5G56630,AT5G57100,AT5G57110,AT5G57630,AT5G57660,AT5G57830,AT5G58070,AT5G58600,AT5G58670,AT5G58690,AT5G58700,AT5G59400,AT5G59450,AT5G59480,AT5G60100,AT5G60680,AT5G60920,AT5G61210,AT5G61230,AT5G61370,AT5G61380,AT5G61810,AT5G62090,AT5G62150,AT5G62350,AT5G62360,AT5G62460,AT5G62630,AT5G62640,AT5G63120,AT5G63130,AT5G63320,AT5G63370,AT5G63640,AT5G63770,AT5G63790,AT5G63990,AT5G64230,AT5G64640,AT5G64850,AT5G65300,AT5G66210,AT5G67090,AT5G67340
Shoot Cold,Shoot Uv	AT1G61340	250	-24.3833419486	AT1G02400,AT1G03730,AT1G07135,AT1G08930,AT1G09070,AT1G14370,AT1G15010,AT1G17420,AT1G19020,AT1G19180,AT1G28370,AT1G28380,AT1G29690,AT1G33600,AT1G56060,AT1G58420,AT1G59910,AT1G61340,AT1G65390,AT1G67470,AT1G76650,AT2G22500,AT2G27260,AT2G32210,AT2G34930,AT2G37970,AT2G39650,AT2G40140,AT3G02840,AT3G04640,AT3G09520,AT3G16860,AT3G28340,AT3G49530,AT3G51920,AT3G52400,AT3G52800,AT3G56880,AT3G61190,AT4G08500,AT4G18010,AT4G18280,AT4G31550,AT4G32020,AT4G33920,AT4G34150,AT4G36500,AT5G06320,AT5G10695,AT5G13190,AT5G19240,AT5G22250,AT5G24590,AT5G26030,AT5G28610,AT5G46710,AT5G54720,AT5G59820,AT5G63130,AT5G64870,AT5G66070,AT5G66210,AT5G66650
Root Drought,Shoot Cold,Shoot Uv	AT1G61340	250	-41.7753112188	AT1G09070,AT1G15010,AT1G17420,AT1G19020,AT1G29690,AT1G58420,AT1G59910,AT1G61340,AT1G67470,AT2G40140,AT3G02840,AT3G04640,AT3G15210,AT3G49530,AT3G52800,AT3G56880,AT4G08500,AT4G18010,AT4G33920,AT4G34150,AT4G36500,AT5G06320,AT5G10695,AT5G24590,AT5G59820,AT5G63130,AT5G64870,AT5G66070,AT5G66210,AT5G66650
Root Cold,Root Drought,Shoot Cold,Shoot Uv	AT1G61340	250	-25.3753571528	AT1G09070,AT1G19020,AT1G29690,AT1G58420,AT1G59910,AT1G61340,AT2G40140,AT3G02840,AT3G04640,AT3G15210,AT3G49530,AT4G18010,AT4G33920,AT4G34150,AT4G36500,AT5G06320,AT5G10695,AT5G24590,AT5G59820,AT5G63130,AT5G64870,AT5G66070,AT5G66210,AT5G66650
Botrytis,Senescence,Shoot Uv	AT1G65010	250	-6.43342707387	AT1G04430,AT1G65010,AT3G12610,AT5G15740,AT5G64030
Root Drought,Shoot Cold	AT1G66160	250	-8.91381186769	AT1G18740,AT1G23710,AT1G25400,AT1G27100,AT1G66160,AT1G80840,AT2G35710,AT2G41010,AT3G02840,AT3G04640,AT3G16720,AT3G49530,AT3G50930,AT3G56880,AT4G11280,AT4G17490,AT4G18880,AT4G24380,AT4G29780,AT4G32030,AT5G06320,AT5G17350,AT5G64870,AT5G66650
Botrytis,Shoot Cold,Shoot Uv	AT1G68830	250	-6.43342707387	AT1G03130,AT1G15290,AT1G68830,AT4G01050,AT4G15560,AT5G49730,AT5G65730
Senescence,Root Cold,Shoot Uv	AT1G69840	200	-6.43342707387	AT1G24140,AT1G69840,AT5G04720,AT5G26920,AT5G42050
Botrytis,Shoot Uv	AT1G72520	250	-27.7861869753	AT1G02400,AT1G03220,AT1G03730,AT1G05575,AT1G07000,AT1G07135,AT1G09940,AT1G11050,AT1G14540,AT1G15430,AT1G16420,AT1G18570,AT1G19020,AT1G19180,AT1G23710,AT1G24140,AT1G25400,AT1G27730,AT1G28280,AT1G28370,AT1G28480,AT1G29690,AT1G30370,AT1G31130,AT1G32920,AT1G33590,AT1G33600,AT1G35210,AT1G42990,AT1G56060,AT1G58420,AT1G59590,AT1G61340,AT1G63830,AT1G65240,AT1G66090,AT1G66160,AT1G70170,AT1G71100,AT1G72520,AT1G72750,AT1G73080,AT1G73500,AT1G76070,AT1G76600,AT1G76650,AT1G78410,AT2G01180,AT2G13650,AT2G16900,AT2G22500,AT2G23320,AT2G23810,AT2G25735,AT2G26530,AT2G31090,AT2G31945,AT2G32190,AT2G32210,AT2G37430,AT2G37940,AT2G40140,AT2G41110,AT2G43320,AT2G44080,AT2G44970,AT2G48010,AT3G02800,AT3G02840,AT3G04640,AT3G05200,AT3G05500,AT3G08710,AT3G08720,AT3G08760,AT3G10640,AT3G10930,AT3G11820,AT3G14070,AT3G16720,AT3G16860,AT3G18690,AT3G19970,AT3G21220,AT3G22060,AT3G22160,AT3G23230,AT3G25250,AT3G25600,AT3G25780,AT3G28340,AT3G44260,AT3G44720,AT3G46620,AT3G52400,AT3G52800,AT3G53810,AT3G56710,AT3G57450,AT3G57550,AT3G62260,AT4G02380,AT4G10040,AT4G11280,AT4G12040,AT4G14450,AT4G17490,AT4G17500,AT4G19460,AT4G20830,AT4G21390,AT4G23190,AT4G24110,AT4G24380,AT4G28085,AT4G29740,AT4G30210,AT4G30430,AT4G30850,AT4G33920,AT4G36500,AT4G37290,AT4G38940,AT4G39640,AT4G39670,AT5G03390,AT5G04340,AT5G06320,AT5G10695,AT5G11970,AT5G13190,AT5G18150,AT5G22630,AT5G25170,AT5G26030,AT5G27420,AT5G40980,AT5G41100,AT5G42380,AT5G44060,AT5G45110,AT5G46295,AT5G47230,AT5G47960,AT5G54490,AT5G57220,AT5G59550,AT5G59820,AT5G63130,AT5G63490,AT5G63790,AT5G64660,AT5G65300,AT5G66070
Botrytis,Shoot Uv	AT1G76020	250	-7.36314040533	AT1G18060,AT1G20650,AT1G21065,AT1G22850,AT1G44446,AT1G68830,AT1G75690,AT1G76020,AT3G47000,AT4G01050,AT4G15560,AT4G19170,AT4G23400,AT4G35090,AT4G38690,AT5G14410,AT5G19940,AT5G46110,AT5G49730
Root Drought,Shoot Uv	AT1G76070	250	-11.4217469321	AT1G09940,AT1G15430,AT1G19020,AT1G19180,AT1G20510,AT1G22280,AT1G28380,AT1G28480,AT1G29340,AT1G30620,AT1G31130,AT1G50640,AT1G69840,AT1G73080,AT1G76070,AT1G80820,AT2G16900,AT2G17220,AT2G30360,AT2G32190,AT2G34930,AT2G37110,AT2G46500,AT2G48010,AT3G01830,AT3G02800,AT3G05200,AT3G08720,AT3G08760,AT3G09830,AT3G10800,AT3G11820,AT3G23250,AT3G25780,AT3G26980,AT3G44720,AT3G45040,AT3G46930,AT3G50930,AT3G53810,AT3G57760,AT3G57880,AT4G08500,AT4G17230,AT4G20830,AT4G23180,AT4G23190,AT4G25390,AT4G39640,AT4G39890,AT5G05190,AT5G17650,AT5G22630,AT5G45110,AT5G46910,AT5G47070,AT5G66640
Senescence,Root Cold,Shoot Uv	AT1G76600	250	-21.6683029598	AT1G05575,AT1G14370,AT1G19020,AT1G19180,AT1G24140,AT1G25400,AT1G29690,AT1G32920,AT1G35210,AT1G50740,AT1G61340,AT1G76600,AT1G80840,AT2G22500,AT2G22880,AT2G23810,AT2G26530,AT2G27260,AT2G40140,AT2G41640,AT2G46400,AT3G04640,AT3G16860,AT3G18690,AT3G19580,AT3G25600,AT3G28340,AT3G49530,AT3G52400,AT3G57450,AT3G61190,AT4G11280,AT4G18010,AT4G24380,AT4G24570,AT4G29780,AT4G33920,AT5G04340,AT5G06320,AT5G10695,AT5G24590,AT5G27420,AT5G42380,AT5G46295,AT5G47230,AT5G47960,AT5G54490,AT5G59820,AT5G63130,AT5G64310,AT5G64660,AT5G66070,AT5G66650
Botrytis,Senescence,Root Cold,Shoot Uv	AT1G76600	250	-13.7230916995	AT1G05575,AT1G19020,AT1G32920,AT1G35210,AT1G50740,AT1G76600,AT2G23810,AT2G26530,AT2G40140,AT3G25600,AT3G52400,AT3G57450,AT3G61190,AT4G11280,AT5G04340,AT5G06320,AT5G27420,AT5G42380,AT5G54490,AT5G59820,AT5G63130
Botrytis,Shoot Uv	AT1G79680	250	-17.0159441674	AT1G01340,AT1G02170,AT1G04070,AT1G06050,AT1G07000,AT1G07130,AT1G08940,AT1G11200,AT1G13210,AT1G16090,AT1G17290,AT1G17750,AT1G18390,AT1G21550,AT1G22180,AT1G23550,AT1G28190,AT1G28280,AT1G29330,AT1G30620,AT1G32960,AT1G51920,AT1G52200,AT1G57650,AT1G61360,AT1G61370,AT1G61800,AT1G63720,AT1G64610,AT1G65520,AT1G66480,AT1G74360,AT1G76970,AT1G78410,AT1G79680,AT1G80820,AT2G03760,AT2G04400,AT2G13650,AT2G15760,AT2G17870,AT2G20900,AT2G21620,AT2G22250,AT2G23450,AT2G25970,AT2G29410,AT2G29720,AT2G30140,AT2G37940,AT2G38290,AT2G41380,AT2G41880,AT2G43320,AT2G46620,AT2G47650,AT3G01970,AT3G04220,AT3G05200,AT3G05360,AT3G08760,AT3G09010,AT3G09020,AT3G10500,AT3G10640,AT3G13050,AT3G13430,AT3G13910,AT3G15352,AT3G18830,AT3G19260,AT3G19950,AT3G20410,AT3G21520,AT3G21700,AT3G21780,AT3G22160,AT3G22370,AT3G22950,AT3G25610,AT3G26670,AT3G28850,AT3G45040,AT3G46930,AT3G47540,AT3G47550,AT3G48850,AT3G51790,AT3G54150,AT3G54640,AT3G55620,AT3G57280,AT3G57330,AT3G57480,AT3G59700,AT4G01010,AT4G04800,AT4G05020,AT4G12070,AT4G12250,AT4G19370,AT4G23010,AT4G23190,AT4G25030,AT4G25230,AT4G25720,AT4G26060,AT4G26910,AT4G28460,AT4G30390,AT4G35180,AT4G35630,AT4G39670,AT4G39820,AT4G39950,AT5G03490,AT5G08240,AT5G12930,AT5G13490,AT5G18400,AT5G18490,AT5G22630,AT5G23510,AT5G25930,AT5G25940,AT5G27520,AT5G27760,AT5G37490,AT5G45130,AT5G46080,AT5G48970,AT5G54860,AT5G63490,AT5G64905,AT5G65600,AT5G67310
Senescence,Root Drought	AT1G80840	200	-5.91905940228	AT1G09940,AT1G13340,AT1G15010,AT1G18740,AT1G19180,AT1G19380,AT1G27100,AT1G29690,AT1G31130,AT1G61340,AT1G66160,AT1G77500,AT1G80840,AT2G22500,AT2G22760,AT2G25460,AT2G30040,AT2G40140,AT2G41640,AT3G08720,AT3G23250,AT3G25250,AT3G49530,AT3G50930,AT3G57450,AT3G59080,AT4G09030,AT4G11280,AT4G24380,AT4G29780,AT4G30430,AT4G33920,AT5G06320,AT5G17350,AT5G64310,AT5G64870,AT5G65300,AT5G67300
Senescence,Root Cold,Root Drought	AT1G80840	250	-21.6683029598	AT1G02660,AT1G09070,AT1G09940,AT1G13340,AT1G19020,AT1G19180,AT1G19380,AT1G25400,AT1G27100,AT1G29690,AT1G31130,AT1G32920,AT1G61340,AT1G80840,AT2G22500,AT2G22880,AT2G28400,AT2G40140,AT2G41640,AT2G45680,AT3G08720,AT3G18690,AT3G19240,AT3G19580,AT3G46930,AT3G49530,AT3G50930,AT3G57450,AT3G59080,AT3G62260,AT4G09030,AT4G11280,AT4G18010,AT4G24380,AT4G29780,AT4G30430,AT4G33920,AT5G06320,AT5G16830,AT5G17350,AT5G24590,AT5G41810,AT5G42380,AT5G49520,AT5G57560,AT5G59820,AT5G63130,AT5G64310,AT5G64870,AT5G65300,AT5G66650
Senescence,Root Cold,Shoot Cold	AT1G80840	250	-6.43342707387	AT1G28600,AT1G80840,AT3G50930,AT4G24380,AT5G64660
Senescence,Root Drought,Shoot Cold	AT1G80840	250	-6.43342707387	AT1G18740,AT1G66160,AT1G80840,AT3G50930,AT4G24380,AT5G64870
Senescence,Root Drought,Shoot Uv	AT1G80840	250	-14.7782120281	AT1G15430,AT1G19020,AT1G19180,AT1G23710,AT1G25400,AT1G29690,AT1G31130,AT1G32920,AT1G61340,AT1G66160,AT1G73500,AT1G80840,AT2G22500,AT2G22880,AT2G26530,AT2G32190,AT2G32210,AT2G40140,AT2G41640,AT3G08720,AT3G16720,AT3G18690,AT3G49530,AT3G50930,AT3G52800,AT3G56880,AT3G57450,AT4G11280,AT4G24380,AT4G29780,AT4G30430,AT4G33920,AT5G06320,AT5G24590,AT5G42380,AT5G59820,AT5G63130,AT5G64310,AT5G64870,AT5G65300,AT5G66070,AT5G66650
Root Cold,Root Drought,Shoot Uv	AT1G80840	250	-66.5522008655	AT1G09070,AT1G11050,AT1G19020,AT1G19180,AT1G19380,AT1G25400,AT1G28380,AT1G29340,AT1G29690,AT1G32920,AT1G51700,AT1G58420,AT1G59910,AT1G61340,AT1G66160,AT1G80840,AT2G18210,AT2G21120,AT2G22500,AT2G22880,AT2G26190,AT2G26530,AT2G28400,AT2G35930,AT2G38470,AT2G40140,AT2G41640,AT2G46400,AT2G47060,AT3G01830,AT3G02840,AT3G04640,AT3G08720,AT3G18690,AT3G19580,AT3G49530,AT3G50930,AT3G57450,AT3G62260,AT4G08500,AT4G11280,AT4G17490,AT4G18010,AT4G18280,AT4G24380,AT4G29780,AT4G30430,AT4G33920,AT4G34150,AT4G36500,AT4G39640,AT5G06320,AT5G10695,AT5G24590,AT5G28630,AT5G42380,AT5G45110,AT5G59550,AT5G59820,AT5G63130,AT5G64310,AT5G64660,AT5G64870,AT5G66070,AT5G66210,AT5G66650
Botrytis,Senescence,Root Cold,Root Drought	AT1G80840	250	-6.45874374667	AT1G19180,AT1G61340,AT1G80840
Botrytis,Senescence,Root Cold,Shoot Uv	AT1G80840	250	-6.45874374667	AT1G19180,AT1G61340,AT1G80840
Botrytis,Senescence,Root Drought,Shoot Uv	AT1G80840	250	-6.45874374667	AT1G19180,AT1G61340,AT1G80840
Senescence,Root Cold,Root Drought,Shoot Cold	AT1G80840	200	-6.45874374667	AT1G25400,AT1G27100,AT1G80840,AT3G50930,AT4G24380,AT5G17350
Senescence,Root Cold,Root Drought,Shoot Uv	AT1G80840	250	-25.3753571528	AT1G19020,AT1G19180,AT1G25400,AT1G29690,AT1G32920,AT1G61340,AT1G80840,AT2G22500,AT2G22880,AT2G40140,AT2G41640,AT2G46400,AT3G08720,AT3G18690,AT3G49530,AT3G50930,AT3G57450,AT4G11280,AT4G24380,AT4G29780,AT4G33920,AT5G06320,AT5G24590,AT5G42380,AT5G59820,AT5G63130,AT5G64310,AT5G64870,AT5G65300,AT5G66650
Senescence,Root Cold,Shoot Cold,Shoot Uv	AT1G80840	250	-6.45874374667	AT1G80840,AT3G50930,AT5G64660
Botrytis,Senescence,Root Cold,Root Drought,Shoot Uv	AT1G80840	250	-10.1090505234	AT1G19180,AT1G61340,AT1G80840
Root Cold,Shoot Uv	AT2G15420	150	-3.39401387309	AT1G01410,AT1G63190,AT2G15420,AT2G19210,AT2G31910,AT2G34820,AT2G45840,AT3G02810,AT3G11160,AT3G28470,AT4G08760,AT5G04630,AT5G10090
Root Cold,Shoot Uv	AT2G26530	250	-50.8593627961	AT1G03730,AT1G05575,AT1G08930,AT1G09070,AT1G09940,AT1G11050,AT1G14370,AT1G14540,AT1G19020,AT1G19180,AT1G19380,AT1G19770,AT1G24140,AT1G25400,AT1G27770,AT1G28370,AT1G28380,AT1G29340,AT1G29690,AT1G31130,AT1G32920,AT1G33600,AT1G35210,AT1G50740,AT1G51700,AT1G55450,AT1G56060,AT1G58420,AT1G59910,AT1G61340,AT1G66090,AT1G66160,AT1G68690,AT1G70170,AT1G72520,AT1G72940,AT1G73080,AT1G75020,AT1G76070,AT1G76600,AT1G78820,AT1G80840,AT2G06530,AT2G18210,AT2G21120,AT2G22500,AT2G22880,AT2G23810,AT2G26190,AT2G26530,AT2G27260,AT2G28400,AT2G32030,AT2G32190,AT2G32210,AT2G34930,AT2G35930,AT2G37430,AT2G37970,AT2G38470,AT2G38790,AT2G39650,AT2G40140,AT2G41100,AT2G41640,AT2G46400,AT2G47060,AT3G01830,AT3G02800,AT3G02840,AT3G04640,AT3G06890,AT3G07790,AT3G08720,AT3G16860,AT3G18690,AT3G25600,AT3G26000,AT3G27560,AT3G28340,AT3G45640,AT3G46600,AT3G49530,AT3G52400,AT3G53810,AT3G55050,AT3G57450,AT3G57760,AT3G61190,AT3G61640,AT3G62260,AT4G02200,AT4G02410,AT4G08500,AT4G11280,AT4G12720,AT4G17490,AT4G17900,AT4G18010,AT4G18280,AT4G24380,AT4G24570,AT4G25210,AT4G25390,AT4G26080,AT4G28085,AT4G28703,AT4G29780,AT4G30430,AT4G30850,AT4G32020,AT4G33920,AT4G34150,AT4G36500,AT4G39640,AT5G02290,AT5G04340,AT5G06320,AT5G10695,AT5G13190,AT5G17650,AT5G19240,AT5G22250,AT5G22310,AT5G24110,AT5G24590,AT5G26030,AT5G27420,AT5G28610,AT5G28630,AT5G41100,AT5G42380,AT5G46295,AT5G46710,AT5G47230,AT5G47960,AT5G48540,AT5G53130,AT5G54490,AT5G54720,AT5G57220,AT5G59450,AT5G59550,AT5G59820,AT5G62570,AT5G63130,AT5G63790,AT5G64310,AT5G64660,AT5G64870,AT5G66070,AT5G66210,AT5G66650
Botrytis,Senescence,Root Drought,Shoot Cold	AT2G27500	250	-6.45874374667	AT2G27500,AT3G08760,AT3G46930,AT3G50260,AT4G33920
Root Cold,Root Drought,Shoot Cold,Shoot Uv	AT2G34930	250	-6.45874374667	AT2G32210,AT2G34930,AT4G20830
Botrytis,Root Cold,Root Drought	AT2G35930	200	-6.43342707387	AT1G61340,AT2G35930,AT2G44840,AT3G56880,AT4G27280
Botrytis,Senescence,Shoot Uv	AT2G36390	250	-8.40463435801	AT1G09795,AT1G21600,AT1G53230,AT2G04700,AT2G28900,AT2G29630,AT2G36390,AT3G22190,AT3G52180,AT5G26570,AT5G51820,AT5G65310
Senescence,Shoot Cold,Shoot Uv	AT2G36390	250	-6.43342707387	AT2G36390,AT2G40840,AT3G47860,AT3G52180,AT5G64860
